transaction_id,customer_id,product_id,amount,payment_method,status,transaction_date
TXN07545,CUST1105,PROD081,7533.22,Debit Card,Success,2026-07-13
TXN07546,CUST1214,PROD003,17750.72,Credit Card,Success,2026-07-26
TXN07547,CUST1288,PROD060,17439.55,Wallet,Success,2026-03-23
TXN07548,CUST1574,PROD063,18646.99,UPI,Failed,2026-01-22
TXN07549,CUST1559,PROD080,14379.35,Credit Card,Success,2026-05-30
TXN07550,CUST1084,PROD037,10890.69,Net Banking,Success,2026-08-07
TXN07551,CUST0333,PROD028,15464.07,UPI,Success,2026-05-18
TXN07552,CUST0647,PROD028,4033.21,Credit Card,Success,2026-08-13
TXN07553,CUST0541,PROD079,16392.98,UPI,Success,2026-02-14
TXN07554,CUST1739,PROD005,242.47,Net Banking,Success,2026-02-09
TXN07555,CUST0716,PROD044,5385.45,Credit Card,Failed,2026-03-30
TXN07556,CUST0890,PROD038,15840.06,Net Banking,Success,2026-01-23
TXN07557,CUST1084,PROD018,6961.68,Net Banking,Success,2026-01-27
TXN07558,CUST1680,PROD082,4205.98,Debit Card,Failed,2026-02-19
TXN07559,CUST0336,PROD012,9599.06,Net Banking,Success,2026-02-14
TXN07560,CUST1404,PROD032,17338.39,UPI,Success,2026-05-20
TXN07561,CUST1134,PROD082,19782.99,Wallet,Failed,2026-01-04
TXN07562,CUST1462,PROD055,17634.75,UPI,Success,2026-01-21
TXN07563,CUST1581,PROD048,10141.93,Debit Card,Success,2026-03-19
TXN07564,CUST0124,PROD051,19635.14,Net Banking,Success,2026-06-24
TXN07565,CUST0260,PROD012,2178.49,UPI,Success,2026-04-24
TXN07566,CUST1058,PROD014,215.66,UPI,Success,2026-05-16
TXN07567,CUST0852,PROD055,19488.69,Credit Card,Success,2026-04-05
TXN07568,CUST0684,PROD020,18655.79,Credit Card,Success,2026-05-04
TXN07569,CUST0235,PROD010,447.4,UPI,Success,2026-07-15
TXN07570,CUST1094,PROD053,10614.4,Debit Card,Success,2026-04-21
TXN07571,CUST1512,PROD040,2196.83,Credit Card,Success,2026-05-02
TXN07572,CUST1792,PROD078,16830.21,Wallet,Failed,2026-04-20
TXN07573,CUST0688,PROD025,12788.77,Credit Card,Success,2026-03-16
TXN07574,CUST0354,PROD041,9295.44,Wallet,Failed,2026-04-08
TXN07575,CUST1710,PROD073,12873.57,Net Banking,Success,2026-05-06
TXN07576,CUST1394,PROD074,7603.76,Net Banking,Success,2026-04-10
TXN07577,CUST0460,PROD093,3389.5,Credit Card,Success,2026-06-21
TXN07578,CUST1515,PROD004,2177.01,UPI,Failed,2026-06-23
TXN07579,CUST0723,PROD092,13000.34,Net Banking,Success,2026-01-16
TXN07580,CUST0720,PROD083,19912.74,Wallet,Failed,2026-01-25
TXN07581,CUST1938,PROD049,14622.22,Credit Card,Success,2026-06-11
TXN07582,CUST0458,PROD008,13079.9,Net Banking,Success,2026-05-05
TXN07583,CUST0690,PROD092,11902.02,UPI,Success,2026-01-20
TXN07584,CUST1308,PROD083,12251.1,Debit Card,Success,2026-06-30
TXN07585,CUST0472,PROD100,10201.47,UPI,Success,2026-03-16
TXN07586,CUST0258,PROD097,19763.77,Wallet,Success,2026-07-28
TXN07587,CUST0890,PROD024,11041.33,Wallet,Success,2026-07-15
TXN07588,CUST0658,PROD093,13972.69,Net Banking,Success,2026-04-15
TXN07589,CUST1356,PROD025,728.9,Wallet,Success,2026-05-28
TXN07590,CUST0720,PROD011,12850.31,Debit Card,Success,2026-02-25
TXN07591,CUST0562,PROD073,4255.69,Debit Card,Success,2026-03-05
TXN07592,CUST1081,PROD008,13909.2,Net Banking,Success,2026-05-14
TXN07593,CUST1261,PROD081,18398.95,Debit Card,Success,2026-03-05
TXN07594,CUST0297,PROD038,18061.75,UPI,Success,2026-03-08
TXN07595,CUST0950,PROD050,3056.06,Wallet,Success,2026-07-24
TXN07596,CUST1527,PROD038,4979.98,Net Banking,Success,2026-06-08
TXN07597,CUST1024,PROD039,2783.56,Credit Card,Success,2026-06-13
TXN07598,CUST0801,PROD068,4877.89,Wallet,Success,2026-03-19
TXN07599,CUST0050,PROD078,14440.81,Credit Card,Failed,2026-06-13
TXN07600,CUST1738,PROD043,2264.11,Credit Card,Failed,2026-06-22
TXN07601,CUST1454,PROD076,1002.19,Debit Card,Success,2026-03-21
TXN07602,CUST1078,PROD020,7677.02,Net Banking,Success,2026-04-23
TXN07603,CUST0458,PROD014,17258.71,Debit Card,Failed,2026-02-17
TXN07604,CUST0197,PROD017,13474.0,Wallet,Success,2026-08-04
TXN07605,CUST0806,PROD052,4614.23,Debit Card,Success,2026-01-02
TXN07606,CUST1276,PROD057,19499.65,Debit Card,Success,2026-07-10
TXN07607,CUST1885,PROD060,8621.45,Credit Card,Success,2026-07-03
TXN07608,CUST0622,PROD052,16927.11,Wallet,Success,2026-04-13
TXN07609,CUST1926,PROD098,2473.51,Credit Card,Success,2026-06-01
TXN07610,CUST0977,PROD048,1628.58,Credit Card,Success,2026-01-27
TXN07611,CUST1409,PROD085,3042.94,Debit Card,Success,2026-05-22
TXN07612,CUST0534,PROD083,9194.7,Debit Card,Success,2026-07-02
TXN07613,CUST1282,PROD003,7218.05,Net Banking,Success,2026-08-15
TXN07614,CUST1399,PROD043,14242.68,Net Banking,Success,2026-01-12
TXN07615,CUST0860,PROD040,10786.69,Debit Card,Success,2026-05-13
TXN07616,CUST0463,PROD070,13396.5,Credit Card,Success,2026-01-31
TXN07617,CUST0893,PROD006,10008.96,Credit Card,Success,2026-07-17
TXN07618,CUST0718,PROD078,5865.78,Credit Card,Success,2026-02-15
TXN07619,CUST0743,PROD017,5881.37,Wallet,Failed,2026-07-25
TXN07620,CUST0244,PROD050,17478.5,Credit Card,Success,2026-06-19
TXN07621,CUST1653,PROD032,6322.49,Net Banking,Success,2026-05-05
TXN07622,CUST0638,PROD053,2311.32,UPI,Success,2026-03-09
TXN07623,CUST1321,PROD099,11658.26,UPI,Success,2026-01-28
TXN07624,CUST0600,PROD087,15562.34,Credit Card,Failed,2026-08-10
TXN07625,CUST1313,PROD085,13674.17,Credit Card,Failed,2026-01-21
TXN07626,CUST1038,PROD084,4858.9,Debit Card,Failed,2026-07-26
TXN07627,CUST0513,PROD037,11289.06,UPI,Success,2026-08-18
TXN07628,CUST0276,PROD059,9601.55,Net Banking,Success,2026-02-04
TXN07629,CUST1429,PROD014,18307.65,Wallet,Success,2026-04-09
TXN07630,CUST0399,PROD078,289.0,UPI,Success,2026-06-01
TXN07631,CUST0578,PROD035,9851.58,UPI,Failed,2026-03-06
TXN07632,CUST0005,PROD085,4007.52,Wallet,Failed,2026-07-23
TXN07633,CUST1503,PROD021,3498.17,UPI,Success,2026-06-12
TXN07634,CUST0536,PROD013,12179.43,Net Banking,Success,2026-07-15
TXN07635,CUST1139,PROD096,6049.23,Wallet,Success,2026-02-09
TXN07636,CUST0952,PROD054,5186.24,Net Banking,Success,2026-02-02
TXN07637,CUST1137,PROD058,19330.21,UPI,Success,2026-05-15
TXN07638,CUST0488,PROD071,17595.68,Net Banking,Success,2026-03-23
TXN07639,CUST0848,PROD006,19753.45,UPI,Success,2026-05-22
TXN07640,CUST1188,PROD070,709.35,UPI,Failed,2026-08-11
TXN07641,CUST1574,PROD071,10326.86,Credit Card,Success,2026-01-02
TXN07642,CUST0001,PROD043,18569.3,Wallet,Success,2026-04-27
TXN07643,CUST1119,PROD051,17332.28,Net Banking,Success,2026-07-08
TXN07644,CUST1610,PROD093,13181.81,Credit Card,Success,2026-06-10
TXN07645,CUST1861,PROD097,19971.57,Net Banking,Success,2026-01-03
TXN07646,CUST0126,PROD070,1437.92,Net Banking,Failed,2026-07-15
TXN07647,CUST1512,PROD022,18802.85,Wallet,Success,2026-02-22
TXN07648,CUST0776,PROD083,7953.44,Debit Card,Success,2026-01-29
TXN07649,CUST0142,PROD045,17054.17,UPI,Failed,2026-06-28
TXN07650,CUST1150,PROD008,9017.75,Credit Card,Success,2026-08-03
TXN07651,CUST1503,PROD018,12469.08,Wallet,Success,2026-02-12
TXN07652,CUST1739,PROD020,13311.64,Credit Card,Success,2026-04-15
TXN07653,CUST1102,PROD099,17069.09,Wallet,Success,2026-03-20
TXN07654,CUST1441,PROD050,4164.62,Wallet,Success,2026-05-30
TXN07655,CUST1321,PROD084,5532.74,Debit Card,Failed,2026-03-24
TXN07656,CUST0182,PROD007,12265.63,Credit Card,Success,2026-07-17
TXN07657,CUST0737,PROD047,17013.78,Debit Card,Success,2026-05-10
TXN07658,CUST1732,PROD020,17866.12,Credit Card,Success,2026-06-16
TXN07659,CUST0820,PROD084,4467.84,Wallet,Success,2026-05-13
TXN07660,CUST1818,PROD056,1816.56,UPI,Success,2026-06-03
TXN07661,CUST0658,PROD072,9867.34,UPI,Success,2026-02-23
TXN07662,CUST1203,PROD053,1908.6,Wallet,Failed,2026-07-04
TXN07663,CUST1371,PROD098,1330.56,Wallet,Success,2026-07-22
TXN07664,CUST0133,PROD055,9466.72,Credit Card,Success,2026-03-25
TXN07665,CUST0384,PROD060,11996.81,Wallet,Success,2026-05-11
TXN07666,CUST0563,PROD043,17046.03,UPI,Success,2026-05-19
TXN07667,CUST1152,PROD079,19176.33,Credit Card,Failed,2026-05-02
TXN07668,CUST0573,PROD044,15707.4,Wallet,Success,2026-03-19
TXN07669,CUST0554,PROD076,5297.78,UPI,Failed,2026-08-04
TXN07670,CUST1780,PROD023,8533.59,Wallet,Success,2026-05-22
TXN07671,CUST0710,PROD095,10893.31,Net Banking,Success,2026-01-06
TXN07672,CUST0044,PROD008,11237.46,UPI,Success,2026-06-19
TXN07673,CUST0936,PROD003,1790.6,Debit Card,Success,2026-05-08
TXN07674,CUST1976,PROD098,13220.4,Net Banking,Success,2026-03-24
TXN07675,CUST1405,PROD019,13220.4,Credit Card,Success,2026-06-07
TXN07676,CUST0705,PROD090,15235.83,Net Banking,Failed,2026-08-12
TXN07677,CUST0051,PROD090,13813.91,Net Banking,Failed,2026-03-10
TXN07678,CUST1493,PROD002,228.44,Wallet,Success,2026-03-28
TXN07679,CUST0262,PROD100,4379.07,Credit Card,Success,2026-08-08
TXN07680,CUST1442,PROD024,6009.26,Debit Card,Success,2026-06-15
TXN07681,CUST1390,PROD005,292.44,UPI,Failed,2026-03-30
TXN07682,CUST1419,PROD006,7984.3,Net Banking,Success,2026-06-16
TXN07683,CUST0632,PROD089,5532.44,UPI,Failed,2026-04-19
TXN07684,CUST1923,PROD047,16214.61,Net Banking,Success,2026-05-02
TXN07685,CUST1716,PROD037,10746.63,Debit Card,Success,2026-05-05
TXN07686,CUST0792,PROD032,19062.39,Wallet,Success,2026-01-14
TXN07687,CUST0683,PROD057,2814.22,Wallet,Success,2026-05-18
TXN07688,CUST1935,PROD080,2070.91,UPI,Success,2026-07-20
TXN07689,CUST1467,PROD089,16624.56,Debit Card,Success,2026-03-05
TXN07690,CUST0630,PROD081,15452.36,Wallet,Success,2026-01-21
TXN07691,CUST1680,PROD034,17809.66,UPI,Success,2026-02-04
TXN07692,CUST0322,PROD025,505.12,Wallet,Success,2026-07-19
TXN07693,CUST1794,PROD045,9242.41,Net Banking,Failed,2026-02-24
TXN07694,CUST1587,PROD084,15067.95,Net Banking,Success,2026-05-09
TXN07695,CUST0705,PROD058,7326.41,Debit Card,Success,2026-04-02
TXN07696,CUST0680,PROD066,8389.7,Net Banking,Failed,2026-03-24
TXN07697,CUST0738,PROD004,14549.41,Net Banking,Success,2026-04-20
TXN07698,CUST1982,PROD065,9643.68,Net Banking,Success,2026-02-12
TXN07699,CUST1792,PROD066,9564.9,UPI,Success,2026-02-27
TXN07700,CUST0111,PROD023,6999.41,Net Banking,Success,2026-03-08
TXN07701,CUST0698,PROD032,4925.64,Wallet,Failed,2026-04-24
TXN07702,CUST0716,PROD018,11782.31,Wallet,Success,2026-06-12
TXN07703,CUST0590,PROD059,319.85,UPI,Success,2026-07-29
TXN07704,CUST0762,PROD005,6713.03,Net Banking,Success,2026-07-10
TXN07705,CUST1568,PROD026,9751.17,Wallet,Success,2026-04-20
TXN07706,CUST1329,PROD014,17084.45,UPI,Failed,2026-05-14
TXN07707,CUST0807,PROD083,2588.39,Net Banking,Success,2026-05-17
TXN07708,CUST1342,PROD079,7095.47,Debit Card,Success,2026-05-25
TXN07709,CUST0365,PROD074,10584.92,Credit Card,Success,2026-01-27
TXN07710,CUST1812,PROD083,3204.85,Wallet,Failed,2026-01-20
TXN07711,CUST0943,PROD060,14432.25,Wallet,Success,2026-01-21
TXN07712,CUST1763,PROD014,14333.8,Net Banking,Success,2026-04-07
TXN07713,CUST0604,PROD025,7704.57,Debit Card,Failed,2026-08-01
TXN07714,CUST1278,PROD001,17348.15,Debit Card,Failed,2026-05-14
TXN07715,CUST0318,PROD057,2167.36,Credit Card,Success,2026-03-08
TXN07716,CUST1175,PROD099,5571.82,Wallet,Success,2026-03-06
TXN07717,CUST1986,PROD082,6254.18,Net Banking,Failed,2026-05-03
TXN07718,CUST1093,PROD075,4402.24,Net Banking,Success,2026-05-10
TXN07719,CUST0801,PROD081,14798.71,Wallet,Success,2026-06-29
TXN07720,CUST1649,PROD059,7785.37,Debit Card,Failed,2026-07-06
TXN07721,CUST1381,PROD008,10885.4,UPI,Failed,2026-02-18
TXN07722,CUST0849,PROD082,6497.73,UPI,Success,2026-07-05
TXN07723,CUST1715,PROD073,14773.89,UPI,Success,2026-06-13
TXN07724,CUST0397,PROD085,1482.77,UPI,Success,2026-04-18
TXN07725,CUST0653,PROD090,16948.73,UPI,Success,2026-03-18
TXN07726,CUST1857,PROD081,19900.67,Debit Card,Success,2026-05-17
TXN07727,CUST1273,PROD048,10847.5,Net Banking,Failed,2026-04-24
TXN07728,CUST0658,PROD048,11392.53,UPI,Success,2026-08-04
TXN07729,CUST0852,PROD067,1991.26,Net Banking,Failed,2026-01-09
TXN07730,CUST0496,PROD058,17363.04,Wallet,Success,2026-01-28
TXN07731,CUST0714,PROD075,18391.23,Credit Card,Success,2026-01-28
TXN07732,CUST1567,PROD096,19783.23,Wallet,Success,2026-03-25
TXN07733,CUST0414,PROD023,16255.95,Wallet,Success,2026-06-27
TXN07734,CUST1976,PROD096,3786.27,Debit Card,Success,2026-03-30
TXN07735,CUST0159,PROD014,15363.96,Net Banking,Success,2026-02-15
TXN07736,CUST1580,PROD027,6792.27,Debit Card,Failed,2026-07-20
TXN07737,CUST0258,PROD066,16468.03,Credit Card,Success,2026-02-21
TXN07738,CUST1436,PROD008,3246.4,Net Banking,Success,2026-01-26
TXN07739,CUST1299,PROD005,2768.28,UPI,Success,2026-07-10
TXN07740,CUST1971,PROD049,256.99,Net Banking,Success,2026-06-11
TXN07741,CUST0476,PROD038,5621.12,Debit Card,Success,2026-02-23
TXN07742,CUST0005,PROD024,13061.14,Net Banking,Success,2026-08-15
TXN07743,CUST0504,PROD093,7459.48,UPI,Success,2026-03-13
TXN07744,CUST1308,PROD023,11929.88,Net Banking,Success,2026-05-21
TXN07745,CUST1663,PROD022,6749.33,Debit Card,Success,2026-01-25
TXN07746,CUST0551,PROD087,12868.61,Credit Card,Success,2026-07-06
TXN07747,CUST1750,PROD013,9601.98,Credit Card,Success,2026-06-16
TXN07748,CUST1891,PROD065,7443.95,Debit Card,Failed,2026-03-09
TXN07749,CUST0745,PROD022,7891.51,Credit Card,Success,2026-06-12
TXN07750,CUST0684,PROD037,13171.73,Credit Card,Success,2026-02-09
TXN07751,CUST0073,PROD041,18566.49,Credit Card,Success,2026-04-03
TXN07752,CUST1565,PROD052,17918.42,Credit Card,Failed,2026-01-30
TXN07753,CUST0035,PROD001,5473.57,Wallet,Failed,2026-06-17
TXN07754,CUST0277,PROD061,7403.05,Credit Card,Success,2026-06-12
TXN07755,CUST0549,PROD007,10230.31,Debit Card,Success,2026-01-10
TXN07756,CUST1152,PROD086,4664.22,Debit Card,Success,2026-03-27
TXN07757,CUST0823,PROD031,10280.55,Wallet,Success,2026-06-01
TXN07758,CUST1077,PROD099,3246.04,Credit Card,Failed,2026-03-08
TXN07759,CUST1155,PROD100,8887.45,Net Banking,Failed,2026-05-16
TXN07760,CUST1148,PROD006,1067.15,Debit Card,Success,2026-03-30
TXN07761,CUST1458,PROD027,16547.18,Credit Card,Failed,2026-08-04
TXN07762,CUST0007,PROD059,12550.21,Credit Card,Success,2026-07-08
TXN07763,CUST1290,PROD050,219.19,Debit Card,Success,2026-06-22
TXN07764,CUST0623,PROD033,9227.84,UPI,Success,2026-04-05
TXN07765,CUST0932,PROD041,507.28,Net Banking,Success,2026-04-16
TXN07766,CUST1602,PROD042,10413.3,Wallet,Success,2026-07-15
TXN07767,CUST1323,PROD051,6596.88,Wallet,Success,2026-04-12
TXN07768,CUST1773,PROD096,14292.68,Credit Card,Success,2026-02-04
TXN07769,CUST0347,PROD038,3797.29,Credit Card,Success,2026-03-06
TXN07770,CUST0126,PROD052,4933.75,Wallet,Success,2026-01-17
TXN07771,CUST1777,PROD005,16567.0,Wallet,Success,2026-08-07
TXN07772,CUST1717,PROD013,14831.97,Net Banking,Success,2026-03-05
TXN07773,CUST0697,PROD076,1754.97,UPI,Success,2026-06-21
TXN07774,CUST1472,PROD019,16700.51,Credit Card,Failed,2026-08-03
TXN07775,CUST0815,PROD014,2844.81,Credit Card,Success,2026-02-06
TXN07776,CUST1135,PROD053,13650.65,UPI,Success,2026-07-14
TXN07777,CUST0005,PROD092,15474.99,Debit Card,Success,2026-06-12
TXN07778,CUST0611,PROD018,3083.72,Wallet,Success,2026-07-08
TXN07779,CUST0350,PROD037,4949.19,Credit Card,Success,2026-02-08
TXN07780,CUST1586,PROD090,1303.37,UPI,Success,2026-01-07
TXN07781,CUST0266,PROD058,10623.24,Credit Card,Failed,2026-06-04
TXN07782,CUST1351,PROD087,3390.09,Credit Card,Success,2026-06-19
TXN07783,CUST0126,PROD083,11803.82,Wallet,Success,2026-05-06
TXN07784,CUST1463,PROD030,6845.88,Credit Card,Failed,2026-07-14
TXN07785,CUST0661,PROD049,2508.17,Net Banking,Success,2026-05-05
TXN07786,CUST1206,PROD036,17906.57,Wallet,Success,2026-06-28
TXN07787,CUST0836,PROD095,9866.21,Debit Card,Success,2026-04-07
TXN07788,CUST1843,PROD099,10839.64,Wallet,Success,2026-08-18
TXN07789,CUST0939,PROD075,18692.02,Net Banking,Success,2026-02-25
TXN07790,CUST1854,PROD036,268.83,UPI,Success,2026-02-18
TXN07791,CUST0082,PROD077,1264.33,Credit Card,Success,2026-03-04
TXN07792,CUST0113,PROD017,9806.06,UPI,Success,2026-02-18
TXN07793,CUST0867,PROD061,16822.38,Net Banking,Success,2026-02-11
TXN07794,CUST1004,PROD096,18663.91,Credit Card,Success,2026-07-19
TXN07795,CUST0384,PROD076,3082.49,Wallet,Failed,2026-03-24
TXN07796,CUST1172,PROD061,14212.33,Net Banking,Success,2026-08-10
TXN07797,CUST1114,PROD093,14876.64,Debit Card,Success,2026-06-26
TXN07798,CUST1939,PROD065,3292.76,Net Banking,Success,2026-03-13
TXN07799,CUST1217,PROD021,3481.93,Wallet,Success,2026-02-11
TXN07800,CUST0404,PROD067,14470.27,Credit Card,Failed,2026-01-22
TXN07801,CUST1923,PROD042,3696.71,Credit Card,Success,2026-02-11
TXN07802,CUST1232,PROD004,7818.68,UPI,Failed,2026-05-05
TXN07803,CUST1765,PROD091,5967.11,UPI,Success,2026-07-29
TXN07804,CUST0570,PROD039,1673.32,Debit Card,Success,2026-03-21
TXN07805,CUST0380,PROD076,19749.49,Debit Card,Success,2026-03-06
TXN07806,CUST0907,PROD087,720.4,Wallet,Success,2026-06-20
TXN07807,CUST1179,PROD091,4688.55,Debit Card,Success,2026-08-12
TXN07808,CUST0573,PROD054,18195.78,Wallet,Success,2026-06-27
TXN07809,CUST0403,PROD083,19098.22,UPI,Success,2026-03-13
TXN07810,CUST1891,PROD026,17209.54,Credit Card,Success,2026-05-22
TXN07811,CUST1466,PROD067,9046.24,Wallet,Success,2026-06-14
TXN07812,CUST1614,PROD080,1777.79,Wallet,Success,2026-07-26
TXN07813,CUST0698,PROD032,15296.4,Debit Card,Success,2026-05-29
TXN07814,CUST1150,PROD062,7355.89,UPI,Failed,2026-03-30
TXN07815,CUST1433,PROD024,7038.2,Credit Card,Success,2026-05-03
TXN07816,CUST0373,PROD095,14023.23,UPI,Success,2026-02-18
TXN07817,CUST0988,PROD001,11279.26,UPI,Failed,2026-08-12
TXN07818,CUST0893,PROD078,16305.07,Debit Card,Success,2026-05-09
TXN07819,CUST1396,PROD059,5845.55,Debit Card,Success,2026-07-04
TXN07820,CUST1522,PROD080,2139.89,Credit Card,Success,2026-05-21
TXN07821,CUST1955,PROD083,7740.31,UPI,Failed,2026-04-03
TXN07822,CUST1307,PROD099,7743.59,Credit Card,Success,2026-02-04
TXN07823,CUST1730,PROD085,213.38,Debit Card,Success,2026-02-14
TXN07824,CUST1388,PROD088,7505.86,Debit Card,Success,2026-07-25
TXN07825,CUST1631,PROD015,14970.71,Debit Card,Success,2026-01-16
TXN07826,CUST1514,PROD053,3723.2,UPI,Success,2026-03-19
TXN07827,CUST0866,PROD085,8281.51,Wallet,Success,2026-04-18
TXN07828,CUST1610,PROD083,18685.18,Debit Card,Success,2026-07-31
TXN07829,CUST1514,PROD041,11454.8,Net Banking,Success,2026-03-19
TXN07830,CUST0509,PROD026,8601.06,Credit Card,Success,2026-03-10
TXN07831,CUST1726,PROD099,6633.2,Credit Card,Success,2026-02-20
TXN07832,CUST0881,PROD041,5558.95,Credit Card,Success,2026-07-05
TXN07833,CUST0836,PROD082,1529.62,Debit Card,Success,2026-02-26
TXN07834,CUST1425,PROD086,18132.54,Credit Card,Success,2026-08-04
TXN07835,CUST0146,PROD045,3157.27,Debit Card,Success,2026-08-04
TXN07836,CUST1628,PROD016,1051.61,Debit Card,Success,2026-01-17
TXN07837,CUST1093,PROD032,13080.8,Wallet,Success,2026-01-08
TXN07838,CUST0494,PROD094,19367.71,Credit Card,Success,2026-01-20
TXN07839,CUST0745,PROD021,14805.03,Net Banking,Success,2026-07-17
TXN07840,CUST1202,PROD057,5778.16,Net Banking,Success,2026-05-21
TXN07841,CUST0891,PROD057,13080.41,Net Banking,Success,2026-06-21
TXN07842,CUST0578,PROD021,10224.01,Credit Card,Success,2026-06-10
TXN07843,CUST0956,PROD085,14793.63,Wallet,Success,2026-04-28
TXN07844,CUST1505,PROD006,14688.39,UPI,Success,2026-07-07
TXN07845,CUST0277,PROD038,19990.94,Wallet,Success,2026-03-16
TXN07846,CUST0762,PROD051,12198.82,Credit Card,Success,2026-03-18
TXN07847,CUST0231,PROD095,10283.49,Wallet,Success,2026-03-20
TXN07848,CUST0053,PROD036,5272.31,UPI,Success,2026-01-18
TXN07849,CUST0900,PROD022,14032.91,UPI,Success,2026-06-26
TXN07850,CUST1880,PROD073,3625.17,Debit Card,Failed,2026-01-08
TXN07851,CUST1231,PROD027,522.27,Debit Card,Success,2026-04-17
TXN07852,CUST1819,PROD034,1894.85,UPI,Success,2026-01-19
TXN07853,CUST0083,PROD086,16978.69,Credit Card,Success,2026-06-25
TXN07854,CUST0060,PROD045,7535.27,Credit Card,Success,2026-01-03
TXN07855,CUST0747,PROD094,10539.44,Wallet,Success,2026-04-27
TXN07856,CUST0080,PROD050,8422.07,Net Banking,Success,2026-07-17
TXN07857,CUST1980,PROD046,13020.15,UPI,Success,2026-03-10
TXN07858,CUST1070,PROD030,7042.15,Debit Card,Success,2026-01-19
TXN07859,CUST0044,PROD073,7153.37,Credit Card,Success,2026-03-10
TXN07860,CUST0972,PROD007,13768.93,Debit Card,Success,2026-01-17
TXN07861,CUST1106,PROD050,2474.19,UPI,Success,2026-03-27
TXN07862,CUST0163,PROD091,8801.64,Net Banking,Success,2026-08-10
TXN07863,CUST0525,PROD027,15077.81,Credit Card,Success,2026-06-07
TXN07864,CUST0230,PROD005,7979.15,Net Banking,Success,2026-06-15
TXN07865,CUST0022,PROD081,5244.15,Net Banking,Success,2026-06-28
TXN07866,CUST1940,PROD041,7085.71,UPI,Success,2026-02-01
TXN07867,CUST0410,PROD064,17954.44,Credit Card,Success,2026-02-17
TXN07868,CUST0899,PROD019,6573.77,Wallet,Success,2026-01-09
TXN07869,CUST0658,PROD093,15002.78,UPI,Failed,2026-03-18
TXN07870,CUST1060,PROD056,14440.37,Wallet,Success,2026-01-09
TXN07871,CUST1381,PROD076,2740.91,Credit Card,Success,2026-07-16
TXN07872,CUST0835,PROD005,2162.86,Wallet,Failed,2026-01-04
TXN07873,CUST1178,PROD031,15686.36,Wallet,Success,2026-08-02
TXN07874,CUST1934,PROD099,14162.57,UPI,Success,2026-03-10
TXN07875,CUST1662,PROD077,12300.91,UPI,Success,2026-05-10
TXN07876,CUST1710,PROD093,17256.34,UPI,Failed,2026-04-26
TXN07877,CUST0278,PROD085,14075.95,Credit Card,Failed,2026-07-22
TXN07878,CUST1067,PROD058,17180.88,UPI,Success,2026-03-20
TXN07879,CUST1455,PROD076,17298.53,Wallet,Success,2026-03-07
TXN07880,CUST1640,PROD046,5440.83,Debit Card,Success,2026-02-19
TXN07881,CUST1682,PROD006,3143.25,Debit Card,Success,2026-04-20
TXN07882,CUST0982,PROD032,10744.42,Net Banking,Failed,2026-07-01
TXN07883,CUST1750,PROD051,16828.97,Debit Card,Failed,2026-08-17
TXN07884,CUST0129,PROD011,943.01,Credit Card,Failed,2026-01-18
TXN07885,CUST1312,PROD094,2886.27,Net Banking,Success,2026-08-13
TXN07886,CUST1678,PROD035,3942.71,Net Banking,Success,2026-07-08
TXN07887,CUST0965,PROD064,12427.11,Net Banking,Success,2026-03-01
TXN07888,CUST0940,PROD065,1519.66,UPI,Failed,2026-05-07
TXN07889,CUST1416,PROD018,5178.59,Wallet,Failed,2026-01-14
TXN07890,CUST1623,PROD029,12734.46,Credit Card,Success,2026-01-22
TXN07891,CUST1521,PROD098,2122.33,Net Banking,Failed,2026-04-01
TXN07892,CUST0366,PROD008,11326.15,Credit Card,Success,2026-06-21
TXN07893,CUST0790,PROD011,16606.85,Credit Card,Success,2026-04-10
TXN07894,CUST0169,PROD058,16560.06,Wallet,Success,2026-02-08
TXN07895,CUST1503,PROD015,13648.34,Net Banking,Success,2026-04-08
TXN07896,CUST1806,PROD088,11332.61,Net Banking,Failed,2026-08-10
TXN07897,CUST0867,PROD100,2385.03,UPI,Failed,2026-01-23
TXN07898,CUST0555,PROD001,13533.48,UPI,Failed,2026-06-09
TXN07899,CUST0370,PROD085,13172.99,Net Banking,Success,2026-05-03
TXN07900,CUST0444,PROD097,8357.38,Wallet,Success,2026-07-18
TXN07901,CUST0469,PROD027,4527.17,Wallet,Success,2026-05-30
TXN07902,CUST0091,PROD051,7942.66,Net Banking,Success,2026-04-14
TXN07903,CUST0018,PROD092,6939.3,Wallet,Success,2026-01-06
TXN07904,CUST1329,PROD005,6927.23,Wallet,Success,2026-01-13
TXN07905,CUST1124,PROD028,1052.41,Wallet,Success,2026-06-10
TXN07906,CUST0739,PROD007,13898.45,Wallet,Success,2026-06-01
TXN07907,CUST0720,PROD048,17844.57,Debit Card,Success,2026-03-17
TXN07908,CUST1199,PROD074,15026.41,UPI,Success,2026-07-18
TXN07909,CUST0536,PROD028,8472.05,UPI,Success,2026-04-11
TXN07910,CUST0027,PROD090,3765.16,Wallet,Failed,2026-06-12
TXN07911,CUST1984,PROD006,8916.31,Wallet,Success,2026-01-24
TXN07912,CUST1562,PROD081,10194.12,Debit Card,Failed,2026-07-09
TXN07913,CUST1797,PROD069,4367.79,Wallet,Success,2026-05-07
TXN07914,CUST1250,PROD002,4892.8,UPI,Success,2026-08-03
TXN07915,CUST0907,PROD036,11357.13,UPI,Success,2026-06-28
TXN07916,CUST1571,PROD062,8821.98,Debit Card,Success,2026-03-27
