customer_id,age,location,signup_date,total_orders,total_spend,last_purchase_days
CUST1426,34,Hyderabad,2025-05-29,20,45372.18,64
CUST1427,55,Noida,2025-07-09,3,1526.86,35
CUST1428,38,Kolkata,2026-03-23,22,21615.66,99
CUST1429,45,Pune,2025-12-29,3,9980.3,16
CUST1430,39,Hyderabad,2025-01-27,16,90868.54,156
CUST1431,20,Delhi,2026-04-26,9,50701.93,98
CUST1432,43,Chennai,2025-06-04,5,96821.75,144
CUST1433,55,Bangalore,2025-01-22,9,17401.72,127
CUST1434,39,Noida,2026-04-22,5,9419.97,136
CUST1435,27,Pune,2025-08-10,4,31670.33,33
CUST1436,35,Chennai,2025-09-13,30,43293.56,68
CUST1437,34,Chennai,2025-11-10,14,89320.85,81
CUST1438,49,Bangalore,2026-01-13,18,85376.85,169
CUST1439,46,Delhi,2025-11-22,7,15287.77,59
CUST1440,20,Noida,2025-04-04,9,16773.72,120
CUST1441,25,Noida,2025-08-12,2,44431.21,144
CUST1442,47,Noida,2025-09-06,4,84660.92,38
CUST1443,40,Mumbai,2025-03-05,7,86883.22,47
CUST1444,28,Pune,2026-03-04,19,89144.0,150
CUST1445,55,Delhi,2025-04-19,17,76801.34,47
CUST1446,22,Hyderabad,2025-08-02,25,50062.02,25
CUST1447,39,Delhi,2026-03-31,10,68290.58,175
CUST1448,43,Chennai,2025-03-04,19,92950.27,28
CUST1449,38,Bangalore,2026-03-05,1,8565.79,169
CUST1450,47,Pune,2025-09-03,20,65971.63,85
CUST1451,20,Noida,2026-05-12,11,94768.13,146
CUST1452,31,Delhi,2025-03-08,26,64542.58,83
CUST1453,21,Mumbai,2026-02-13,18,95214.07,98
CUST1454,43,Pune,2025-02-17,6,24387.97,103
CUST1455,19,Hyderabad,2025-02-15,6,39156.04,104
CUST1456,27,Mumbai,2025-05-26,10,49339.09,111
CUST1457,37,Bangalore,2026-01-12,12,66719.27,95
CUST1458,30,Noida,2025-09-20,15,88598.6,122
CUST1459,54,Kolkata,2025-05-18,3,75770.82,95
CUST1460,29,Kolkata,2025-11-11,21,42888.7,11
CUST1461,39,Noida,2025-09-20,22,22810.91,176
CUST1462,27,Noida,2026-01-01,17,63141.18,135
CUST1463,36,Noida,2025-02-12,14,8378.72,123
CUST1464,27,Bangalore,2025-06-03,22,90338.91,64
CUST1465,45,Pune,2025-09-25,19,5248.96,20
CUST1466,20,Mumbai,2026-04-15,17,42778.9,25
CUST1467,54,Pune,2025-08-26,12,25858.59,21
CUST1468,50,Delhi,2026-01-29,4,74181.36,119
CUST1469,29,Kolkata,2025-04-02,2,8787.41,77
CUST1470,55,Noida,2025-06-10,25,67190.86,160
CUST1471,34,Chennai,2026-02-18,30,87198.81,48
CUST1472,29,Mumbai,2025-04-19,24,98227.53,67
CUST1473,24,Kolkata,2026-03-23,18,2282.56,102
CUST1474,18,Bangalore,2025-03-01,21,47973.43,178
CUST1475,49,Pune,2025-07-27,20,81406.68,158
CUST1476,43,Pune,2025-07-04,3,12946.4,4
CUST1477,25,Delhi,2025-04-08,23,97066.78,7
CUST1478,48,Bangalore,2025-04-18,21,24557.13,161
CUST1479,52,Hyderabad,2026-03-16,3,30441.33,119
CUST1480,48,Kolkata,2025-03-17,1,12087.65,40
CUST1481,46,Noida,2026-01-14,16,2452.96,116
CUST1482,33,Hyderabad,2025-10-27,10,57158.33,101
CUST1483,39,Delhi,2025-01-27,4,63225.78,111
CUST1484,49,Pune,2025-08-01,2,49005.9,125
CUST1485,55,Noida,2025-09-20,8,71571.89,136
CUST1486,45,Chennai,2025-01-10,18,6819.3,166
CUST1487,48,Mumbai,2025-08-02,16,62458.32,166
CUST1488,46,Kolkata,2025-06-27,1,16552.68,50
CUST1489,40,Noida,2025-08-29,8,51009.78,151
CUST1490,39,Noida,2026-04-11,5,88375.75,100
CUST1491,44,Chennai,2026-05-07,26,47496.32,42
CUST1492,31,Pune,2025-11-15,23,75050.8,171
CUST1493,26,Bangalore,2025-09-05,7,16053.25,126
CUST1494,44,Noida,2025-02-21,10,23854.53,143
CUST1495,19,Chennai,2025-01-25,29,26450.4,174
CUST1496,29,Delhi,2025-03-23,26,6834.73,111
CUST1497,32,Mumbai,2025-02-28,18,22797.52,67
CUST1498,40,Delhi,2025-06-24,25,87832.51,69
CUST1499,27,Mumbai,2026-04-04,23,5516.99,113
CUST1500,47,Mumbai,2026-02-14,4,78274.41,157
CUST1501,24,Delhi,2026-02-05,17,10988.4,162
CUST1502,31,Chennai,2025-03-02,6,72970.75,114
CUST1503,50,Noida,2026-01-26,24,87114.02,40
CUST1504,41,Chennai,2025-11-28,27,14208.36,52
CUST1505,44,Delhi,2025-08-13,8,83563.93,122
CUST1506,36,Bangalore,2025-06-24,3,26968.56,107
CUST1507,33,Bangalore,2025-07-04,25,75473.96,108
CUST1508,32,Bangalore,2026-02-08,26,43167.87,105
CUST1509,47,Chennai,2026-04-05,1,44536.58,3
CUST1510,51,Mumbai,2026-01-03,3,34161.21,103
CUST1511,28,Kolkata,2026-01-31,2,39629.99,10
CUST1512,27,Delhi,2025-12-05,21,98014.68,170
CUST1513,51,Pune,2026-03-25,14,40499.28,175
CUST1514,53,Pune,2025-12-25,24,74398.4,89
CUST1515,35,Bangalore,2025-01-05,23,40691.84,165
CUST1516,52,Noida,2025-04-16,23,34852.44,167
CUST1517,30,Pune,2025-07-27,3,4178.53,86
CUST1518,26,Pune,2025-07-19,7,9735.55,142
CUST1519,51,Chennai,2025-06-09,25,63750.71,6
CUST1520,52,Pune,2025-01-15,8,83306.78,78
CUST1521,45,Mumbai,2026-01-07,24,6464.6,96
CUST1522,50,Chennai,2025-05-13,4,5249.42,167
CUST1523,25,Noida,2026-04-27,10,57457.31,2
CUST1524,39,Hyderabad,2025-08-21,26,74702.93,149
CUST1525,52,Hyderabad,2025-10-17,12,30270.56,171
CUST1526,54,Bangalore,2026-02-06,23,38077.74,64
CUST1527,38,Hyderabad,2025-02-23,27,77965.68,117
CUST1528,27,Kolkata,2025-02-20,27,41499.27,24
CUST1529,45,Bangalore,2025-02-01,16,21871.05,20
CUST1530,51,Kolkata,2025-07-09,19,56117.36,102
CUST1531,34,Noida,2026-03-23,21,42630.51,113
CUST1532,49,Kolkata,2025-12-19,27,16702.86,130
CUST1533,49,Noida,2025-03-07,5,96819.16,132
CUST1534,51,Mumbai,2026-03-18,23,21657.93,122
CUST1535,28,Chennai,2025-01-17,30,95206.26,155
CUST1536,44,Mumbai,2026-03-13,4,37273.8,75
CUST1537,51,Bangalore,2025-01-21,4,37461.0,96
CUST1538,36,Noida,2025-06-05,1,79224.77,37
CUST1539,55,Kolkata,2026-02-06,2,93713.66,79
CUST1540,36,Hyderabad,2026-04-01,6,82002.94,126
CUST1541,25,Chennai,2025-01-02,3,87107.44,107
CUST1542,54,Pune,2025-09-04,19,45511.26,87
CUST1543,42,Noida,2026-02-05,27,72143.33,156
CUST1544,26,Noida,2025-03-09,25,45267.97,115
CUST1545,38,Mumbai,2025-03-18,26,62664.66,160
CUST1546,42,Hyderabad,2025-07-29,29,39842.01,139
CUST1547,46,Pune,2025-01-24,21,9308.72,43
CUST1548,19,Pune,2025-12-29,18,64693.39,165
CUST1549,23,Hyderabad,2025-10-14,20,54412.52,14
CUST1550,54,Hyderabad,2026-05-06,25,47845.65,5
CUST1551,52,Bangalore,2025-03-03,1,27858.77,53
CUST1552,55,Noida,2025-05-06,3,80788.64,156
CUST1553,43,Delhi,2025-06-14,16,86266.45,6
CUST1554,45,Bangalore,2025-06-24,14,2893.67,136
CUST1555,42,Pune,2025-06-12,3,11907.14,26
CUST1556,28,Pune,2025-10-05,5,18675.56,23
CUST1557,37,Kolkata,2025-03-20,22,17334.51,158
CUST1558,38,Bangalore,2026-05-08,1,71473.41,77
CUST1559,24,Chennai,2025-07-19,5,41575.87,83
CUST1560,42,Mumbai,2025-05-13,2,20654.67,153
CUST1561,33,Noida,2025-10-28,17,75362.8,99
CUST1562,25,Pune,2026-05-02,2,32174.48,142
CUST1563,22,Noida,2025-07-28,1,41045.63,60
CUST1564,19,Pune,2026-04-13,18,96365.73,173
CUST1565,33,Bangalore,2025-02-21,10,57040.44,115
CUST1566,50,Hyderabad,2025-02-12,26,96807.2,96
CUST1567,28,Hyderabad,2025-10-04,18,95284.96,143
CUST1568,20,Delhi,2025-08-20,27,46732.88,159
CUST1569,28,Delhi,2025-05-29,2,93383.93,124
CUST1570,34,Kolkata,2025-05-20,12,84322.65,55
CUST1571,50,Pune,2025-10-27,2,16560.92,137
CUST1572,22,Pune,2025-10-16,3,39832.84,32
CUST1573,26,Pune,2026-03-02,29,43480.26,157
CUST1574,38,Chennai,2025-09-16,21,26505.37,116
CUST1575,33,Chennai,2025-05-20,11,21457.08,154
CUST1576,19,Bangalore,2025-06-18,21,92264.65,156
CUST1577,18,Delhi,2025-09-01,22,17766.83,143
CUST1578,49,Kolkata,2026-04-04,18,8574.3,167
CUST1579,22,Delhi,2025-11-30,29,83292.34,172
CUST1580,25,Chennai,2025-08-16,27,37949.46,154
CUST1581,42,Bangalore,2025-07-03,27,76912.6,179
CUST1582,25,Noida,2025-01-05,12,93656.66,114
CUST1583,32,Delhi,2025-01-05,25,28472.88,92
CUST1584,23,Pune,2025-04-09,26,71922.05,60
CUST1585,41,Delhi,2025-09-10,9,49537.37,156
CUST1586,18,Hyderabad,2025-04-18,27,64024.39,29
CUST1587,35,Noida,2026-03-22,6,55402.63,169
CUST1588,54,Bangalore,2026-01-14,3,59022.38,17
CUST1589,34,Hyderabad,2025-03-07,29,52546.46,71
CUST1590,19,Pune,2025-04-09,22,56231.54,117
CUST1591,45,Delhi,2025-01-02,28,93906.55,111
CUST1592,44,Pune,2026-03-09,4,68177.26,120
CUST1593,41,Delhi,2025-09-11,29,72261.42,13
CUST1594,44,Noida,2025-05-23,11,1013.35,50
CUST1595,23,Delhi,2025-06-21,24,22949.99,177
CUST1596,22,Hyderabad,2025-08-05,7,16865.92,80
CUST1597,24,Delhi,2025-02-02,16,43478.92,7
CUST1598,39,Pune,2025-10-31,8,11230.15,62
CUST1599,39,Delhi,2026-05-06,27,33692.05,61
CUST1600,22,Noida,2026-04-29,25,10019.24,115
CUST1601,25,Mumbai,2025-10-24,2,91713.08,97
CUST1602,22,Bangalore,2025-06-10,2,91952.02,114
CUST1603,37,Kolkata,2025-01-29,3,10631.84,15
CUST1604,21,Pune,2025-10-14,28,38454.82,25
CUST1605,44,Hyderabad,2025-11-13,28,60157.8,169
CUST1606,18,Noida,2025-11-16,13,46688.8,110
CUST1607,24,Chennai,2026-03-27,21,93789.69,7
CUST1608,51,Chennai,2025-08-21,19,19651.89,27
CUST1609,22,Hyderabad,2025-01-07,29,57534.61,164
CUST1610,34,Chennai,2025-09-18,14,48399.23,159
CUST1611,29,Hyderabad,2025-08-16,5,79804.05,16
CUST1612,37,Kolkata,2025-03-07,17,95994.26,92
CUST1613,55,Bangalore,2025-06-09,5,47217.61,155
CUST1614,36,Chennai,2025-06-25,1,52009.22,169
CUST1615,27,Delhi,2025-12-14,8,50957.23,144
CUST1616,21,Kolkata,2026-03-16,12,19943.01,52
CUST1617,30,Mumbai,2025-11-24,11,19340.88,122
CUST1618,47,Chennai,2025-12-22,28,58051.87,86
CUST1619,37,Kolkata,2025-11-12,11,16646.86,117
CUST1620,20,Noida,2026-03-25,8,92035.38,164
CUST1621,32,Noida,2025-04-25,20,21707.28,124
CUST1622,39,Kolkata,2026-01-12,7,40331.1,2
CUST1623,18,Mumbai,2025-07-05,12,3486.75,30
CUST1624,36,Noida,2025-03-14,7,63317.79,93
CUST1625,19,Hyderabad,2025-01-23,7,28768.04,57
CUST1626,34,Bangalore,2026-03-30,11,84829.65,63
CUST1627,30,Delhi,2025-04-02,6,84366.7,26
CUST1628,26,Kolkata,2025-01-11,21,78847.7,29
CUST1629,31,Pune,2025-06-23,15,24394.92,96
CUST1630,28,Kolkata,2025-12-05,29,71238.74,31
CUST1631,26,Hyderabad,2025-03-15,7,53489.19,178
CUST1632,38,Kolkata,2025-07-11,21,24832.69,12
CUST1633,55,Hyderabad,2026-01-26,28,53779.1,39
CUST1634,33,Delhi,2025-06-17,21,79663.39,33
CUST1635,50,Noida,2026-03-12,7,72866.21,121
CUST1636,22,Bangalore,2026-02-09,17,39117.53,166
CUST1637,50,Chennai,2026-01-20,16,52129.79,46
CUST1638,41,Noida,2025-06-14,23,95597.31,122
CUST1639,55,Kolkata,2025-05-18,21,92157.93,150
CUST1640,20,Hyderabad,2025-11-29,8,89541.02,116
CUST1641,33,Kolkata,2026-03-18,7,30946.9,97
CUST1642,28,Chennai,2025-10-20,9,55279.92,35
CUST1643,23,Pune,2026-01-20,15,52122.66,59
CUST1644,20,Noida,2025-10-26,17,62302.02,110
CUST1645,47,Kolkata,2025-08-19,14,37067.44,128
CUST1646,35,Kolkata,2025-06-12,1,18366.79,60
CUST1647,22,Chennai,2025-05-16,29,8700.64,129
CUST1648,52,Mumbai,2025-09-20,26,28004.28,59
CUST1649,25,Mumbai,2025-02-20,12,4309.0,52
CUST1650,30,Chennai,2025-06-20,9,30620.2,175
CUST1651,35,Hyderabad,2026-03-09,23,60601.39,36
CUST1652,52,Pune,2026-03-14,1,77122.57,73
CUST1653,40,Kolkata,2026-02-26,13,82275.2,168
CUST1654,48,Bangalore,2025-01-07,28,40051.78,59
CUST1655,31,Noida,2026-01-06,8,51824.62,142
CUST1656,47,Noida,2026-01-23,11,79295.53,81
CUST1657,30,Kolkata,2026-03-10,25,94222.01,107
CUST1658,46,Noida,2025-04-18,28,56065.46,96
CUST1659,54,Bangalore,2025-03-13,10,94363.72,3
CUST1660,40,Chennai,2025-09-13,8,42205.16,176
CUST1661,43,Pune,2026-01-21,11,58902.03,146
CUST1662,20,Bangalore,2026-02-07,5,97735.71,85
CUST1663,54,Kolkata,2025-10-18,13,20818.36,101
CUST1664,52,Kolkata,2025-02-02,7,47740.38,85
CUST1665,46,Pune,2025-10-19,3,17556.65,173
CUST1666,29,Delhi,2025-10-11,27,69057.94,126
CUST1667,29,Hyderabad,2025-01-14,3,91178.86,99
CUST1668,31,Hyderabad,2025-05-26,10,66127.2,18
CUST1669,21,Chennai,2025-08-21,17,1599.19,84
CUST1670,44,Kolkata,2026-03-17,6,98964.71,34
CUST1671,44,Noida,2025-10-02,24,7341.92,53
CUST1672,31,Pune,2025-03-08,14,81880.66,171
CUST1673,28,Pune,2025-09-01,19,20695.8,176
CUST1674,35,Hyderabad,2025-08-23,1,99112.97,115
CUST1675,43,Hyderabad,2025-02-02,17,33224.7,146
CUST1676,49,Noida,2026-03-27,15,57825.21,24
CUST1677,47,Chennai,2025-05-28,23,84342.63,77
CUST1678,29,Kolkata,2025-07-20,8,18368.02,159
CUST1679,45,Noida,2026-01-11,13,91127.89,47
CUST1680,54,Mumbai,2025-12-24,13,70015.15,12
CUST1681,28,Pune,2025-05-03,29,62994.28,75
CUST1682,22,Hyderabad,2025-12-08,30,49602.01,142
CUST1683,41,Mumbai,2025-03-04,25,10969.84,84
CUST1684,46,Bangalore,2025-07-29,9,21133.52,12
CUST1685,19,Mumbai,2025-08-25,21,69601.33,119
CUST1686,39,Kolkata,2025-07-15,28,19843.16,10
CUST1687,34,Mumbai,2025-01-06,23,91755.13,84
CUST1688,47,Noida,2025-12-10,15,7289.6,141
CUST1689,33,Noida,2025-12-03,5,47343.38,72
CUST1690,28,Bangalore,2026-03-07,27,2297.58,26
CUST1691,36,Mumbai,2025-04-01,18,74273.93,44
CUST1692,18,Pune,2025-02-09,5,44345.47,46
CUST1693,20,Hyderabad,2025-04-21,15,69825.87,163
CUST1694,51,Mumbai,2026-02-20,13,69189.5,114
CUST1695,18,Delhi,2025-01-27,25,38050.86,52
CUST1696,33,Chennai,2026-04-21,30,24234.76,24
CUST1697,44,Delhi,2025-01-09,1,34043.11,50
CUST1698,22,Hyderabad,2025-12-15,29,10112.02,171
CUST1699,28,Delhi,2025-03-27,14,51493.76,84
CUST1700,53,Hyderabad,2025-06-15,20,21108.37,139
CUST1701,45,Mumbai,2025-07-22,8,21771.11,92
CUST1702,29,Delhi,2025-06-15,13,65572.28,4
CUST1703,31,Noida,2025-07-19,8,7068.62,72
CUST1704,41,Delhi,2025-11-29,3,88603.28,106
CUST1705,49,Mumbai,2025-06-04,23,53850.06,146
CUST1706,34,Mumbai,2025-03-29,20,32773.25,162
CUST1707,42,Bangalore,2025-12-23,11,17945.44,177
CUST1708,48,Mumbai,2025-06-12,11,2256.06,150
CUST1709,42,Hyderabad,2025-08-18,17,58953.12,4
CUST1710,19,Mumbai,2025-04-30,10,24021.43,110
CUST1711,33,Mumbai,2026-01-23,2,14186.77,128
CUST1712,30,Bangalore,2025-06-01,13,20836.34,10
CUST1713,46,Chennai,2025-05-02,5,28173.58,165
CUST1714,20,Kolkata,2026-02-07,21,81364.7,7
CUST1715,39,Chennai,2025-04-28,8,20978.83,14
CUST1716,33,Hyderabad,2026-04-10,20,87334.23,134
CUST1717,29,Noida,2025-06-14,21,1101.24,126
CUST1718,30,Delhi,2025-02-05,21,99205.25,53
CUST1719,23,Bangalore,2025-03-06,19,55110.29,53
CUST1720,50,Mumbai,2025-05-01,14,72636.42,80
CUST1721,30,Hyderabad,2025-03-26,14,18055.33,64
CUST1722,36,Noida,2025-06-05,21,20539.4,124
CUST1723,41,Kolkata,2025-02-10,13,17192.72,113
CUST1724,50,Kolkata,2025-08-05,25,16009.91,124
CUST1725,42,Kolkata,2025-01-11,28,8781.67,77
CUST1726,52,Bangalore,2025-11-01,18,72801.5,66
CUST1727,47,Pune,2025-07-14,15,28680.96,144
CUST1728,48,Mumbai,2025-11-07,11,14097.31,121
CUST1729,27,Hyderabad,2025-04-11,1,1777.01,129
CUST1730,41,Noida,2026-01-09,13,92606.26,102
CUST1731,41,Kolkata,2026-05-12,16,31127.18,151
CUST1732,44,Delhi,2025-02-06,30,12885.51,145
CUST1733,30,Kolkata,2025-03-25,9,77241.4,90
CUST1734,49,Chennai,2025-09-18,23,6241.61,99
CUST1735,45,Hyderabad,2026-04-20,8,48033.69,93
CUST1736,19,Bangalore,2025-11-20,9,60740.85,175
CUST1737,34,Hyderabad,2025-03-17,20,58045.01,170
CUST1738,28,Delhi,2026-03-07,4,77211.73,165
CUST1739,42,Kolkata,2025-12-31,23,58822.96,21
CUST1740,30,Kolkata,2025-09-23,6,83060.08,65
CUST1741,37,Kolkata,2025-12-21,19,31143.9,106
CUST1742,23,Mumbai,2026-01-21,21,57474.86,89
CUST1743,27,Pune,2026-02-21,24,21347.79,102
CUST1744,37,Delhi,2025-12-24,6,81730.74,1
CUST1745,22,Kolkata,2025-02-19,17,41975.81,74
CUST1746,45,Bangalore,2026-01-11,6,37777.81,35
CUST1747,49,Bangalore,2025-04-12,17,94874.09,116
CUST1748,31,Bangalore,2025-10-18,7,6368.72,47
CUST1749,30,Pune,2026-02-19,29,87225.75,113
CUST1750,24,Bangalore,2025-11-17,3,29666.0,97
CUST1751,35,Mumbai,2025-03-05,11,3451.83,61
CUST1752,49,Mumbai,2025-09-02,1,6575.12,2
CUST1753,55,Delhi,2025-12-07,4,21501.3,2
CUST1754,51,Pune,2025-07-12,30,48849.65,87
CUST1755,45,Chennai,2025-11-06,12,68345.07,88
CUST1756,33,Chennai,2025-06-11,22,40147.9,157
CUST1757,40,Chennai,2025-01-30,26,10467.65,117
CUST1758,43,Bangalore,2026-03-22,1,60389.96,136
CUST1759,33,Chennai,2025-05-24,15,62025.99,169
CUST1760,48,Kolkata,2026-03-22,22,19199.53,164
CUST1761,38,Delhi,2026-05-06,21,36340.46,12
CUST1762,38,Noida,2026-05-12,8,60872.92,103
CUST1763,23,Chennai,2026-01-14,14,93938.93,122
CUST1764,24,Kolkata,2025-12-04,10,60913.79,37
CUST1765,51,Delhi,2026-03-22,5,50043.54,23
CUST1766,53,Noida,2025-06-04,6,89692.65,30
CUST1767,52,Hyderabad,2025-09-04,8,21558.26,169
CUST1768,23,Mumbai,2025-12-25,14,99339.47,8
CUST1769,38,Kolkata,2025-03-24,25,28395.61,66
CUST1770,48,Mumbai,2025-12-07,22,14007.77,137
CUST1771,49,Mumbai,2025-11-21,26,69332.56,58
CUST1772,54,Mumbai,2026-04-23,21,34650.97,98
CUST1773,53,Kolkata,2025-12-01,26,23720.06,67
CUST1774,36,Mumbai,2025-03-01,4,9369.37,152
CUST1775,30,Mumbai,2026-04-25,19,37089.83,81
CUST1776,42,Delhi,2026-05-04,10,6657.55,138
CUST1777,42,Kolkata,2025-04-08,11,77242.45,174
CUST1778,26,Hyderabad,2026-04-24,4,39833.58,138
CUST1779,47,Chennai,2026-03-13,5,81706.72,76
CUST1780,32,Noida,2026-03-05,22,45850.56,154
CUST1781,27,Delhi,2025-05-26,20,32353.87,129
CUST1782,25,Pune,2025-12-19,28,70798.97,123
CUST1783,31,Noida,2025-11-20,10,70561.98,97
CUST1784,39,Bangalore,2025-01-31,27,71818.25,58
CUST1785,21,Bangalore,2025-12-25,28,49006.71,101
CUST1786,28,Delhi,2025-06-03,18,39532.41,109
CUST1787,48,Chennai,2025-12-14,25,39440.59,19
CUST1788,36,Pune,2025-09-28,23,92344.85,180
CUST1789,53,Kolkata,2026-03-15,4,13524.62,149
CUST1790,21,Pune,2026-03-20,15,65636.08,148
CUST1791,46,Noida,2025-03-12,10,89773.2,54
CUST1792,30,Delhi,2025-04-22,12,72732.77,148
CUST1793,27,Kolkata,2025-02-22,14,68104.8,44
CUST1794,21,Mumbai,2026-04-20,12,97428.8,46
CUST1795,21,Mumbai,2026-04-29,17,65184.73,152
CUST1796,27,Kolkata,2025-08-11,8,3882.29,62
CUST1797,49,Pune,2025-07-23,23,59817.47,45
CUST1798,42,Mumbai,2025-12-01,25,46635.54,167
CUST1799,35,Noida,2025-07-15,12,1654.44,30
CUST1800,25,Noida,2025-02-12,21,67044.82,131
CUST1801,19,Noida,2025-04-26,9,69525.72,25
CUST1802,55,Bangalore,2026-02-11,13,48677.05,166
CUST1803,45,Pune,2025-12-26,19,12961.03,84
CUST1804,52,Bangalore,2025-02-02,13,81380.36,6
CUST1805,53,Noida,2025-07-21,3,52130.66,150
CUST1806,25,Hyderabad,2025-10-03,22,89811.43,47
CUST1807,29,Delhi,2026-03-18,18,44999.67,81
CUST1808,20,Bangalore,2025-03-04,19,21019.88,42
CUST1809,53,Pune,2025-02-14,28,75430.34,22
CUST1810,50,Pune,2025-03-05,12,96644.48,44
CUST1811,18,Hyderabad,2025-08-05,10,5093.54,133
CUST1812,36,Noida,2026-04-09,5,57918.61,178
CUST1813,51,Chennai,2025-06-10,20,54051.84,54
CUST1814,24,Delhi,2025-12-19,8,4155.03,37
CUST1815,31,Bangalore,2025-06-03,20,55431.03,152
CUST1816,35,Bangalore,2025-07-03,24,62420.12,20
CUST1817,34,Pune,2025-10-09,13,65152.01,42
CUST1818,47,Mumbai,2025-07-24,9,67814.3,178
CUST1819,52,Hyderabad,2025-03-15,3,63142.04,69
CUST1820,30,Chennai,2025-11-21,19,65903.15,131
CUST1821,28,Kolkata,2025-11-06,27,15772.4,112
CUST1822,19,Hyderabad,2025-07-14,3,27377.46,137
CUST1823,53,Kolkata,2025-02-26,3,33271.07,23
CUST1824,39,Pune,2025-07-05,5,86951.11,58
CUST1825,18,Mumbai,2025-05-21,13,97958.78,57
CUST1826,24,Mumbai,2025-07-13,6,52884.33,79
CUST1827,49,Mumbai,2025-10-29,17,35215.57,147
CUST1828,36,Pune,2026-03-20,20,10357.08,13
CUST1829,38,Kolkata,2025-03-29,6,34844.7,174
CUST1830,52,Kolkata,2026-05-11,16,59434.86,67
CUST1831,50,Bangalore,2025-01-05,22,13073.65,97
CUST1832,35,Delhi,2025-10-18,30,72679.22,95
CUST1833,33,Kolkata,2025-12-29,23,46049.77,113
CUST1834,47,Pune,2025-07-01,9,95285.32,134
CUST1835,32,Pune,2026-04-28,21,85863.19,79
CUST1836,38,Mumbai,2025-07-28,21,8407.75,62
CUST1837,23,Bangalore,2026-04-29,19,6212.45,74
CUST1838,49,Delhi,2025-10-11,14,67864.79,35
CUST1839,49,Mumbai,2025-09-03,13,1883.08,49
CUST1840,18,Kolkata,2026-04-12,23,53665.32,89
CUST1841,51,Delhi,2025-05-06,20,45140.88,44
CUST1842,51,Hyderabad,2025-12-12,6,7974.68,35
CUST1843,40,Delhi,2025-09-21,14,49803.03,44
CUST1844,25,Chennai,2025-07-11,30,68066.79,139
CUST1845,25,Pune,2026-03-12,10,48570.91,68
CUST1846,18,Kolkata,2025-04-20,7,92344.11,165
CUST1847,20,Noida,2025-09-21,29,61965.99,125
CUST1848,40,Delhi,2025-01-30,20,46305.21,77
CUST1849,24,Delhi,2025-07-01,12,89074.53,48
CUST1850,40,Delhi,2025-07-25,4,43364.98,51
CUST1851,51,Bangalore,2025-02-13,14,12822.34,125
CUST1852,27,Pune,2025-01-04,8,47334.52,96
CUST1853,41,Kolkata,2025-06-03,29,18627.11,69
CUST1854,46,Noida,2025-02-25,6,14417.5,112
CUST1855,40,Hyderabad,2025-01-03,4,19361.92,11
CUST1856,43,Kolkata,2025-03-10,24,33455.74,9
CUST1857,30,Noida,2025-03-24,22,98301.41,31
CUST1858,49,Noida,2025-08-04,26,68332.78,33
CUST1859,43,Kolkata,2025-06-16,5,11418.41,28
CUST1860,19,Bangalore,2026-02-10,5,34739.99,4
CUST1861,33,Delhi,2026-01-28,22,83068.66,110
CUST1862,18,Kolkata,2026-05-15,16,29301.93,125
CUST1863,45,Hyderabad,2025-02-12,20,15673.32,131
CUST1864,33,Pune,2025-04-06,25,11944.49,68
CUST1865,33,Kolkata,2025-12-25,7,47652.34,27
CUST1866,50,Bangalore,2025-12-25,7,99258.89,152
CUST1867,27,Hyderabad,2025-11-19,4,13663.43,10
CUST1868,30,Bangalore,2025-05-21,14,2257.3,52
CUST1869,21,Kolkata,2025-02-16,14,52734.63,180
CUST1870,32,Hyderabad,2025-11-21,11,42894.55,16
CUST1871,45,Delhi,2025-09-19,10,11450.47,94
CUST1872,40,Kolkata,2025-05-24,8,32324.17,13
CUST1873,20,Delhi,2025-04-04,2,66212.86,83
CUST1874,36,Noida,2025-04-19,9,90893.96,26
CUST1875,29,Pune,2025-08-09,16,36676.33,78
CUST1876,24,Delhi,2025-02-27,22,55400.94,34
CUST1877,41,Chennai,2025-06-19,24,77991.43,136
CUST1878,41,Hyderabad,2025-11-06,21,27956.72,150
CUST1879,23,Mumbai,2025-07-16,5,63141.08,155
CUST1880,20,Hyderabad,2025-03-03,7,70613.68,26
CUST1881,52,Chennai,2025-02-08,10,72672.39,52
CUST1882,27,Delhi,2025-10-01,5,19574.82,141
CUST1883,34,Chennai,2025-12-31,29,36918.2,162
CUST1884,25,Kolkata,2026-01-03,3,48540.65,135
CUST1885,50,Delhi,2026-04-22,6,60115.79,179
CUST1886,26,Pune,2026-05-11,2,95602.39,16
CUST1887,30,Kolkata,2026-02-11,16,68627.08,132
CUST1888,22,Bangalore,2026-05-13,15,75197.42,99
CUST1889,42,Kolkata,2025-10-15,20,27513.67,48
CUST1890,28,Hyderabad,2025-01-02,19,69823.81,132
CUST1891,50,Pune,2025-08-22,10,85321.27,76
CUST1892,35,Mumbai,2025-12-29,6,22780.98,137
CUST1893,36,Delhi,2025-05-02,21,15239.88,72
CUST1894,26,Pune,2026-04-20,28,79166.82,165
CUST1895,31,Mumbai,2025-05-08,1,65040.23,162
CUST1896,41,Chennai,2025-11-06,3,94669.57,141
CUST1897,26,Kolkata,2025-05-16,29,61342.46,84
CUST1898,18,Chennai,2025-01-30,8,73182.43,72
CUST1899,34,Delhi,2025-04-01,18,65903.1,150
CUST1900,42,Pune,2025-02-24,28,62809.85,155
CUST1901,31,Noida,2025-10-10,8,32764.17,53
